u,v,key,osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,name,tunnel,junction,access,geometry
1485602052,4801882957,0,135257660,,False,2,,residential,,True,37.11,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6458853 40.6370136, -8.645935 40.6373452)"
1485607581,1485607583,0,135258440,,True,1,,residential,50,False,8.061,Rua Manuel Júlio Braga Alves,,,,"LINESTRING (-8.6442568 40.6358842, -8.6441689 40.6359126)"
1485607581,5208801369,0,135641892,,False,2,,residential,,False,7.946,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6442568 40.6358842, -8.6442309 40.6358155)"
1485607581,1489449163,0,135641892,,False,2,,residential,,True,8.04,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6442568 40.6358842, -8.6442945 40.6359506)"
1485607582,1489449158,0,135641892,,False,2,,residential,,True,14.536,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6442534 40.6356222, -8.6442263 40.6357513)"
1485607582,464762409,0,538053197,,False,2,,residential,30,True,67.725,Rua de Augusto Soromenho,,,,"LINESTRING (-8.6442534 40.6356222, -8.644449 40.6350315)"
1485607583,1485602038,0,135258440,,True,1,,residential,50,False,8.602,Rua Manuel Júlio Braga Alves,,,,"LINESTRING (-8.6441689 40.6359126, -8.6440897 40.6359613)"
1485607584,1489449173,0,135258442,,True,1,,residential,50,False,8.621,Rua Manuel Júlio Braga Alves,,,,"LINESTRING (-8.6442394 40.6360272, -8.6443389 40.6360096)"
1486213976,5208869021,0,269505416,,True,2,,tertiary,,False,22.746,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6424266 40.6355547, -8.6424085 40.6357588)"
1486213977,404735096,0,135318914,,True,,,tertiary_link,,False,7.775,,,,,"LINESTRING (-8.6436754 40.6310345, -8.643765 40.6310182)"
1486213978,5208868513,0,269505416,,True,2,,tertiary,,False,17.095,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6420353 40.6380788, -8.6419391 40.6382141)"
1486213979,1486213981,0,243526160,,True,1,,tertiary,,False,14.763,Avenida 25 de Abril,,,,"LINESTRING (-8.6433519 40.6339776, -8.6434105 40.6341027)"
1486213979,1486214031,0,269505416,,True,2,,tertiary,,False,13.729,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6433519 40.6339776, -8.6432509 40.6340744)"
1486213981,404735114,0,243526160,,True,1,,tertiary,,False,14.122,Avenida 25 de Abril,,,,"LINESTRING (-8.6434105 40.6341027, -8.6435226 40.634197)"
1486213983,392954327,0,694040971,,True,1,,tertiary,,False,6.108,Praça do Milenário,,roundabout,,"LINESTRING (-8.6506157 40.6390757, -8.6506011 40.6390219)"
1486213985,1486214059,0,135318916,,True,1,,tertiary_link,,False,5.357,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6435574 40.6340116, -8.6435043 40.6339852)"
1486213990,5208868520,0,269505416,,True,2,,tertiary,,False,14.237,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6424914 40.6364575, -8.6425037 40.6365852)"
1486213991,5208868512,0,269505416,,True,2,,tertiary,,False,17.853,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6418081 40.6383301, -8.641636 40.6384235)"
1486213993,1486213990,0,269505416,,True,2,,tertiary,,False,54.471,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.642428 40.63597, -8.6424914 40.6364575)"
1486213995,1650984350,0,791160563,,True,2,,tertiary,,False,10.764,,,roundabout,,"LINESTRING (-8.6410573 40.6384656, -8.6409392 40.638429)"
1486213997,4031779424,0,694040971,,True,1,,tertiary,,False,4.991,Praça do Milenário,,roundabout,,"LINESTRING (-8.6504391 40.6392423, -8.650494 40.6392256)"
1486213999,1486213979,0,135318916,,True,1,,tertiary_link,,False,6.867,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6434332 40.6339749, -8.6433519 40.6339776)"
1486214008,1486214034,0,135318911,,True,2,,tertiary,,False,85.085,Avenida de Bourges,,,,"LINESTRING (-8.6434137 40.6324395, -8.6435599 40.6331966)"
1486214010,1486214045,0,135318911,,True,2,,tertiary,,False,16.839,Avenida de Bourges,,,,"LINESTRING (-8.6435863 40.6334297, -8.6435472 40.6335782)"
1486214011,1486214025,0,135318911,,True,2,,tertiary,,False,14.645,Avenida de Bourges,,,,"LINESTRING (-8.6435033 40.6314779, -8.643471 40.6316073)"
1486214014,5208869059,0,135318911,,True,2,,tertiary,,False,15.118,Avenida de Bourges,,,,"LINESTRING (-8.6434591 40.6337989, -8.6433941 40.6339256)"
1486214022,1489452912,0,95574951,yes,True,2,,tertiary,,False,10.508,Avenida 25 de Abril,,,,"LINESTRING (-8.6446252 40.6344938, -8.6447399 40.6345306)"
1486214023,5208869057,0,269505417,,True,1,,tertiary,,False,4.718,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6435733 40.6341634, -8.6435877 40.6341224)"
1486214024,5208868515,0,269505416,,True,2,,tertiary,,False,5.742,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.642491 40.6369328, -8.6424795 40.6369837)"
1486214025,1486214060,0,135318911,,True,2,,tertiary,,False,24.342,Avenida de Bourges,,,,"LINESTRING (-8.643471 40.6316073, -8.6434395 40.6318249)"
1486214026,1487604403,0,694100497,,True,1,,tertiary,,False,6.273,Praça do Milenário,,roundabout,,"LINESTRING (-8.6502413 40.6391564, -8.6502728 40.6392075)"
1486214030,1486213978,0,269505416,,True,2,,tertiary,,False,28.254,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6421336 40.6378359, -8.6420353 40.6380788)"
1486214031,1486214033,0,269505416,,True,2,,tertiary,,False,47.297,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6432509 40.6340744, -8.6430025 40.6344557)"
1486214032,392954602,0,135318915,,True,1,,tertiary,,False,15.887,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6436829 40.634317, -8.6438678 40.6343439)"
1486214033,1486214036,0,269505416,,True,2,,tertiary,,False,83.209,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6430025 40.6344557, -8.6425738 40.6351296)"
1486214034,1486214010,0,135318911,,True,2,,tertiary,,False,26.015,Avenida de Bourges,,,,"LINESTRING (-8.6435599 40.6331966, -8.6435863 40.6334297)"
1486214035,6436344449,0,269505416,,True,2,,tertiary,,False,5.01,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6414743 40.6384632, -8.6414164 40.6384732)"
1486214036,1699826767,0,269505416,,True,2,,tertiary,,False,9.502,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6425738 40.6351296, -8.6425325 40.6352091)"
1486214037,1486214041,0,135318915,,True,1,,tertiary,,False,11.227,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6434007 40.6343168, -8.6435328 40.6343048)"
1486214041,1486214032,0,135318915,,True,1,,tertiary,,False,12.738,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6435328 40.6343048, -8.6436829 40.634317)"
1486214043,392954326,0,694040971,,True,1,,tertiary,,False,4.579,Praça do Milenário,,roundabout,,"LINESTRING (-8.6505833 40.6391608, -8.6506119 40.6391258)"
1486214045,1486214014,0,135318911,,True,2,,tertiary,,False,25.642,Avenida de Bourges,,,,"LINESTRING (-8.6435472 40.6335782, -8.6434591 40.6337989)"
1486214046,1486214008,0,135318911,,True,2,,tertiary,,False,42.923,Avenida de Bourges,,,,"LINESTRING (-8.6434087 40.6320535, -8.6434137 40.6324395)"
1486214047,1486214030,0,269505416,,True,2,,tertiary,,False,52.241,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.642315 40.6373867, -8.6421336 40.6378359)"
1486214048,1486213985,0,135318916,,True,1,,tertiary_link,,False,6.693,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6436108 40.6340561, -8.6435574 40.6340116)"
1486214048,404735102,0,538058566,,True,2,,tertiary,,False,11.932,Avenida de Bourges,,,,"LINESTRING (-8.6436108 40.6340561, -8.6435657 40.6339544)"
1486214049,1330213754,0,538058566,,True,2,,tertiary,,False,6.88,Avenida de Bourges,,,,"LINESTRING (-8.6438018 40.6309503, -8.6437957 40.6308886)"
1486214055,404735096,0,538058566,,True,2,,tertiary,,False,16.753,Avenida de Bourges,,,,"LINESTRING (-8.6436487 40.6311403, -8.643765 40.6310182)"
